,Time,data,data_numeric
1468,1732617744.6638386,Head Camera,2
1469,1732617744.7806108,Head Camera,2
1470,1732617745.0107725,Head Camera,2
1471,1732617745.108416,Head Camera,2
1472,1732617745.2639017,Head Camera,2
1473,1732617745.350236,Head Camera,2
1474,1732617745.4145408,Head Camera,2
1475,1732617745.7069,Head Camera,2
1476,1732617745.8084269,Head Camera,2
1477,1732617745.8659048,Head Camera,2
1478,1732617745.9548297,Head Camera,2
1479,1732617746.2524295,Head Camera,2
1480,1732617746.482658,Head Camera,2
1481,1732617746.575973,Head Camera,2
1482,1732617746.717112,Head Camera,2
1483,1732617746.819473,Head Camera,2
1484,1732617746.9803452,Head Camera,2
1485,1732617747.2142406,Head Camera,2
1486,1732617747.3135765,Head Camera,2
1487,1732617747.509173,Head Camera,2
1488,1732617747.6565926,Head Camera,2
1489,1732617747.7032225,Head Camera,2
1490,1732617748.030726,Head Camera,2
1491,1732617748.141931,Head Camera,2
1492,1732617748.2803388,Head Camera,2
1493,1732617748.3722668,Head Camera,2
1494,1732617748.582564,Head Camera,2
1495,1732617748.7864585,Head Camera,2
1496,1732617748.8987486,Head Camera,2
1497,1732617749.0352302,Head Camera,2
1498,1732617749.151518,Head Camera,2
1499,1732617749.2636302,Head Camera,2
1500,1732617749.5617652,Head Camera,2
1501,1732617749.655485,Head Camera,2
1502,1732617749.7553632,Head Camera,2
1503,1732617749.806761,Head Camera,2
1504,1732617749.875538,Head Camera,2
1505,1732617750.248942,Head Camera,2
1506,1732617750.392948,Head Camera,2
1507,1732617750.6311183,Head Camera,2
1508,1732617750.7584412,Head Camera,2
1509,1732617750.9628584,Head Camera,2
1510,1732617751.214411,Head Camera,2
1511,1732617751.315906,Head Camera,2
1512,1732617751.5062046,Head Camera,2
1513,1732617751.6012402,Head Camera,2
1514,1732617751.820996,Head Camera,2
1515,1732617752.051504,Head Camera,2
1516,1732617752.1390312,Head Camera,2
1517,1732617752.2585993,Head Camera,2
1518,1732617752.402688,Head Camera,2
1519,1732617752.4686494,Head Camera,2
1520,1732617752.827267,Head Camera,2
1521,1732617752.9482825,Head Camera,2
1522,1732617753.0434878,Head Camera,2
1523,1732617753.2841392,Head Camera,2
1524,1732617753.483736,Head Camera,2
1525,1732617753.7211976,Head Camera,2
1526,1732617753.8163447,Head Camera,2
1527,1732617753.9989896,Head Camera,2
1528,1732617754.110695,Head Camera,2
1529,1732617754.2771535,Head Camera,2
1530,1732617754.495261,Head Camera,2
1531,1732617754.596375,Head Camera,2
1532,1732617754.6505058,Head Camera,2
1533,1732617754.8788905,Head Camera,2
1534,1732617755.1349006,Head Camera,2
1535,1732617755.349078,Head Camera,2
1536,1732617755.436021,Head Camera,2
1537,1732617755.5190852,Head Camera,2
1538,1732617755.5794764,Head Camera,2
1539,1732617755.684847,Head Camera,2
1540,1732617756.0206308,Head Camera,2
1541,1732617756.1039672,Head Camera,2
1542,1732617756.3579888,Head Camera,2
1543,1732617756.5285137,Head Camera,2
1544,1732617756.639037,Head Camera,2
1545,1732617756.8926415,Head Camera,2
1546,1732617757.1056964,Head Camera,2
1547,1732617757.258364,Head Camera,2
1548,1732617757.3509245,Head Camera,2
1549,1732617757.4626155,Head Camera,2
1550,1732617757.686339,Head Camera,2
1551,1732617757.782189,Head Camera,2
1552,1732617757.992983,Head Camera,2
1553,1732617758.1109424,Head Camera,2
1554,1732617758.1845157,Head Camera,2
1555,1732617758.506312,Head Camera,2
1556,1732617758.6049604,Head Camera,2
1557,1732617758.715175,Head Camera,2
1558,1732617758.8482964,Head Camera,2
1559,1732617758.9115863,Head Camera,2
1560,1732617759.119084,Head Camera,2
1561,1732617759.206813,Head Camera,2
1562,1732617759.2873542,Head Camera,2
1563,1732617759.4460175,Head Camera,2
1564,1732617759.6452491,Head Camera,2
1565,1732617759.8437507,Head Camera,2
1566,1732617759.92382,Head Camera,2
1567,1732617760.0407412,Head Camera,2
1568,1732617760.1151235,Head Camera,2
1569,1732617760.3740191,Head Camera,2
1570,1732617760.6340833,Head Camera,2
1571,1732617760.690213,Head Camera,2
1572,1732617760.8366268,Head Camera,2
1573,1732617760.9326105,Head Camera,2
1574,1732617761.0365868,Head Camera,2
1575,1732617761.2573316,Head Camera,2
1576,1732617761.4334962,Head Camera,2
1577,1732617761.5672536,Head Camera,2
1578,1732617761.641088,Head Camera,2
1579,1732617761.765423,Head Camera,2
1580,1732617761.9590628,Head Camera,2
1581,1732617762.0407722,Head Camera,2
1582,1732617762.2293506,Head Camera,2
1583,1732617762.2983932,Head Camera,2
1584,1732617762.5008242,Head Camera,2
1585,1732617762.701331,Head Camera,2
1586,1732617762.892531,Head Camera,2
1587,1732617762.9655356,Head Camera,2
1588,1732617763.163792,Head Camera,2
1589,1732617763.2373178,Head Camera,2
1590,1732617763.4483924,Head Camera,2
1591,1732617763.5423996,Head Camera,2
1592,1732617763.6883798,Head Camera,2
1593,1732617763.8213558,Head Camera,2
1594,1732617763.906721,Head Camera,2
1595,1732617764.1224189,Head Camera,2
1596,1732617764.2269974,Head Camera,2
1597,1732617764.35217,Head Camera,2
1598,1732617764.5504696,Head Camera,2
1599,1732617764.6151118,Head Camera,2
1600,1732617764.815761,Head Camera,2
1601,1732617764.8852625,Head Camera,2
1602,1732617765.0799782,Head Camera,2
1603,1732617765.147574,Head Camera,2
1604,1732617765.289649,Head Camera,2
1605,1732617765.4836202,Head Camera,2
1606,1732617765.676648,Head Camera,2
1607,1732617765.745221,Head Camera,2
1608,1732617765.9434202,Head Camera,2
1609,1732617766.075758,Head Camera,2
1610,1732617766.2698104,Head Camera,2
1611,1732617766.3349946,Head Camera,2
1612,1732617766.407591,Head Camera,2
1613,1732617766.4739225,Head Camera,2
1614,1732617766.6712966,Head Camera,2
1615,1732617766.8425698,Head Camera,2
1616,1732617766.939741,Head Camera,2
1617,1732617767.0217628,Head Camera,2
1618,1732617767.2029915,Head Camera,2
1619,1732617767.281786,Head Camera,2
1620,1732617767.476786,Head Camera,2
1621,1732617767.561147,Head Camera,2
1622,1732617767.7336402,Head Camera,2
1623,1732617767.8267846,Head Camera,2
1624,1732617767.9975195,Head Camera,2
1625,1732617768.198575,Head Camera,2
1626,1732617768.3299932,Head Camera,2
1627,1732617768.4334066,Head Camera,2
1628,1732617768.5959857,Head Camera,2
1629,1732617768.8192997,Head Camera,2
1630,1732617769.0090213,Head Camera,2
1631,1732617769.0939186,Head Camera,2
1632,1732617769.2589014,Head Camera,2
1633,1732617769.4566033,Head Camera,2
1634,1732617769.6606083,Head Camera,2
1635,1732617769.8615563,Head Camera,2
1636,1732617770.0584996,Head Camera,2
1637,1732617770.1394525,Head Camera,2
1638,1732617770.3180952,Head Camera,2
1639,1732617770.4041164,Head Camera,2
1640,1732617770.5832002,Head Camera,2
1641,1732617770.6544409,Head Camera,2
1642,1732617770.7200234,Head Camera,2
1643,1732617770.914207,Head Camera,2
1644,1732617771.0518486,Head Camera,2
1645,1732617771.2298777,Head Camera,2
1646,1732617771.3555667,Head Camera,2
1647,1732617771.416906,Head Camera,2
1648,1732617771.6457844,Head Camera,2
1649,1732617771.8450253,Head Camera,2
1650,1732617772.0549564,Head Camera,2
1651,1732617772.1251867,Head Camera,2
1652,1732617772.2399125,Head Camera,2
1653,1732617772.3267586,Head Camera,2
1654,1732617772.5069964,Head Camera,2
1655,1732617772.7145002,Head Camera,2
1656,1732617772.7840524,Head Camera,2
1657,1732617772.8705645,Head Camera,2
1658,1732617773.0369334,Head Camera,2
1659,1732617773.1560004,Head Camera,2
1660,1732617773.3517482,Head Camera,2
1661,1732617773.4317362,Head Camera,2
1662,1732617773.5194514,Head Camera,2
1663,1732617773.699594,Head Camera,2
1664,1732617773.7894218,Head Camera,2
1665,1732617773.9944313,Head Camera,2
1666,1732617774.0590343,Head Camera,2
1667,1732617774.232866,Head Camera,2
1668,1732617774.4399593,Head Camera,2
1669,1732617774.5164478,Head Camera,2
1670,1732617774.6987882,Head Camera,2
1671,1732617774.8945458,Head Camera,2
1672,1732617774.9663944,Head Camera,2
1673,1732617775.1581798,Head Camera,2
1674,1732617775.29098,Head Camera,2
1675,1732617775.4923987,Head Camera,2
1676,1732617775.560845,Head Camera,2
1677,1732617775.6300168,Head Camera,2
1678,1732617775.822054,Head Camera,2
1679,1732617775.954658,Head Camera,2
1680,1732617776.1531615,Head Camera,2
1681,1732617776.3519948,Head Camera,2
1682,1732617776.4846733,Head Camera,2
1683,1732617776.6828113,Head Camera,2
1684,1732617776.88226,Head Camera,2
1685,1732617777.0647132,Head Camera,2
1686,1732617777.132053,Head Camera,2
1687,1732617777.2159896,Head Camera,2
1688,1732617777.3166718,Head Camera,2
1689,1732617777.4889238,Head Camera,2
1690,1732617777.655725,Head Camera,2
1691,1732617777.7205288,Head Camera,2
1692,1732617777.8790834,Head Camera,2
1693,1732617778.0117104,Head Camera,2
1694,1732617778.207877,Head Camera,2
1695,1732617778.3980656,Head Camera,2
1696,1732617778.4728312,Head Camera,2
1697,1732617778.5457597,Head Camera,2
1698,1732617778.632697,Head Camera,2
1699,1732617778.8050425,Head Camera,2
1700,1732617779.010111,Head Camera,2
1701,1732617779.2084615,Head Camera,2
1702,1732617779.2733033,Head Camera,2
1703,1732617779.4010396,Head Camera,2
1704,1732617779.5361502,Head Camera,2
1705,1732617779.7305558,Head Camera,2
1706,1732617779.8154707,Head Camera,2
1707,1732617779.998391,Head Camera,2
1708,1732617780.0677898,Head Camera,2
1709,1732617780.265781,Head Camera,2
1710,1732617780.466231,Head Camera,2
1711,1732617780.5962126,Head Camera,2
1712,1732617780.7275956,Head Camera,2
1713,1732617780.9272325,Head Camera,2
1714,1732617781.1269183,Head Camera,2
1715,1732617781.3169234,Head Camera,2
1716,1732617781.3795972,Head Camera,2
1717,1732617781.459579,Head Camera,2
1718,1732617781.589646,Head Camera,2
1719,1732617781.660916,Head Camera,2
1720,1732617781.8667428,Head Camera,2
1721,1732617781.9251137,Head Camera,2
1722,1732617781.9902775,Head Camera,2
1723,1732617782.1294663,Head Camera,2
1724,1732617782.185394,Head Camera,2
1725,1732617782.3874514,Head Camera,2
1726,1732617782.4587667,Head Camera,2
1727,1732617782.5845835,Head Camera,2
1728,1732617782.6505668,Head Camera,2
1729,1732617782.8498204,Head Camera,2
1730,1732617783.0335362,Head Camera,2
1731,1732617783.1017995,Head Camera,2
1732,1732617783.249688,Head Camera,2
1733,1732617783.3811438,Head Camera,2
1734,1732617783.4503102,Head Camera,2
1735,1732617783.6508975,Head Camera,2
1736,1732617783.7205396,Head Camera,2
1737,1732617783.9098816,Head Camera,2
1738,1732617784.0107808,Head Camera,2
1739,1732617784.1781433,Head Camera,2
1740,1732617784.4350374,Head Camera,2
1741,1732617784.533213,Head Camera,2
1742,1732617784.7076125,Head Camera,2
1743,1732617784.9055042,Head Camera,2
1744,1732617785.1041644,Head Camera,2
1745,1732617785.3409605,Head Camera,2
1746,1732617785.4375489,Head Camera,2
1747,1732617785.537043,Head Camera,2
1748,1732617785.7134778,Head Camera,2
1749,1732617785.898877,Head Camera,2
1750,1732617786.122944,Head Camera,2
1751,1732617786.2186618,Head Camera,2
1752,1732617786.3095324,Head Camera,2
1753,1732617786.4003427,Head Camera,2
1754,1732617786.5765133,Head Camera,2
1755,1732617786.7979198,Head Camera,2
1756,1732617786.8800137,Head Camera,2
1757,1732617786.9638855,Head Camera,2
1758,1732617787.052533,Head Camera,2
1759,1732617787.318769,Head Camera,2
1760,1732617787.5199635,Head Camera,2
1761,1732617787.626508,Head Camera,2
1762,1732617787.8222146,Head Camera,2
1763,1732617787.9212065,Head Camera,2
1764,1732617788.1545055,Head Camera,2
1765,1732617788.46022,Head Camera,2
1766,1732617788.61851,Head Camera,2
1767,1732617788.8169813,Head Camera,2
1768,1732617788.89878,Head Camera,2
1769,1732617788.9821348,Head Camera,2
1770,1732617789.205099,Head Camera,2
1771,1732617789.277138,Head Camera,2
1772,1732617789.4133556,Head Camera,2
1773,1732617789.5486856,Head Camera,2
1774,1732617789.7480414,Head Camera,2
1775,1732617789.9547136,Head Camera,2
1776,1732617790.0303764,Head Camera,2
1777,1732617790.1044507,Head Camera,2
1778,1732617790.3421323,Head Camera,2
1779,1732617790.429903,Head Camera,2
1780,1732617790.6389265,Head Camera,2
1781,1732617790.7274349,Head Camera,2
1782,1732617790.9276984,Head Camera,2
1783,1732617791.009459,Head Camera,2
1784,1732617791.1004727,Head Camera,2
1785,1732617791.3589044,Head Camera,2
1786,1732617791.4672134,Head Camera,2
1787,1732617791.5559332,Head Camera,2
1788,1732617791.6688144,Head Camera,2
1789,1732617791.7817202,Head Camera,2
1790,1732617791.9833186,Head Camera,2
1791,1732617792.0902338,Head Camera,2
1792,1732617792.1985197,Head Camera,2
1793,1732617792.28823,Head Camera,2
1794,1732617792.3992803,Head Camera,2
1795,1732617792.5986056,Head Camera,2
1796,1732617792.7969744,Head Camera,2
1797,1732617792.933118,Head Camera,2
1798,1732617793.0646937,Head Camera,2
1799,1732617793.1471758,Head Camera,2
1800,1732617793.3474133,Head Camera,2
1801,1732617793.4591055,Head Camera,2
1802,1732617793.591781,Head Camera,2
1803,1732617793.6931436,Head Camera,2
1804,1732617793.8571222,Head Camera,2
1805,1732617794.0641763,Head Camera,2
1806,1732617794.1534293,Head Camera,2
1807,1732617794.3999865,Head Camera,2
1808,1732617794.4817832,Head Camera,2
1809,1732617794.656566,Head Camera,2
1810,1732617794.867564,Head Camera,2
1811,1732617794.950143,Head Camera,2
1812,1732617795.117255,Head Camera,2
1813,1732617795.217506,Head Camera,2
1814,1732617795.3811622,Head Camera,2
1815,1732617795.5997963,Head Camera,2
1816,1732617795.6897545,Head Camera,2
1817,1732617795.846847,Head Camera,2
1818,1732617795.9527662,Head Camera,2
1819,1732617796.109918,Head Camera,2
1820,1732617796.336316,Head Camera,2
1821,1732617796.4323976,Head Camera,2
1822,1732617796.5778189,Head Camera,2
1823,1732617796.7079537,Head Camera,2
1824,1732617796.8037455,Head Camera,2
1825,1732617797.023404,Head Camera,2
1826,1732617797.1264083,Head Camera,2
1827,1732617797.215759,Head Camera,2
1828,1732617797.3710072,Head Camera,2
1829,1732617797.464485,Head Camera,2
1830,1732617797.6857376,Head Camera,2
1831,1732617797.7864506,Head Camera,2
1832,1732617797.8654726,Head Camera,2
1833,1732617798.1086724,Head Camera,2
1834,1732617798.1987412,Head Camera,2
1835,1732617798.424412,Head Camera,2
1836,1732617798.524637,Head Camera,2
1837,1732617798.7008786,Head Camera,2
1838,1732617798.7878356,Head Camera,2
1839,1732617798.9629114,Head Camera,2
1840,1732617799.1567082,Head Camera,2
1841,1732617799.2464008,Head Camera,2
1842,1732617799.3590655,Head Camera,2
1843,1732617799.497897,Head Camera,2
1844,1732617799.6898975,Head Camera,2
1845,1732617799.909484,Head Camera,2
1846,1732617799.9982152,Head Camera,2
1847,1732617800.0624738,Head Camera,2
1848,1732617800.289084,Head Camera,2
1849,1732617800.3786304,Head Camera,2
1850,1732617800.5807009,Head Camera,2
1851,1732617800.6968174,Head Camera,2
1852,1732617800.7665591,Head Camera,2
1853,1732617800.8364189,Head Camera,2
1854,1732617801.0180595,Head Camera,2
1855,1732617801.2247205,Head Camera,2
1856,1732617801.3482769,Head Camera,2
1857,1732617801.5489738,Head Camera,2
1858,1732617801.6391816,Head Camera,2
1859,1732617801.8815696,Head Camera,2
1860,1732617802.0909736,Head Camera,2
1861,1732617802.175407,Head Camera,2
1862,1732617802.409464,Head Camera,2
1863,1732617802.6088293,Head Camera,2
1864,1732617802.8086677,Head Camera,2
1865,1732617803.020269,Head Camera,2
1866,1732617803.2053368,Head Camera,2
1867,1732617803.2918837,Head Camera,2
1868,1732617803.4747255,Head Camera,2
1869,1732617803.573135,Head Camera,2
1870,1732617803.7804797,Head Camera,2
1871,1732617803.8828156,Head Camera,2
1872,1732617804.0697634,Head Camera,2
1873,1732617804.2672005,Head Camera,2
1874,1732617804.3461046,Head Camera,2
1875,1732617804.557769,Head Camera,2
1876,1732617804.6459365,Head Camera,2
1877,1732617804.7967,Head Camera,2
1878,1732617804.9286304,Head Camera,2
1879,1732617805.0068622,Head Camera,2
1880,1732617805.2085006,Head Camera,2
1881,1732617805.3972635,Head Camera,2
1882,1732617805.4690912,Head Camera,2
1883,1732617805.657952,Head Camera,2
1884,1732617805.8588183,Head Camera,2
1885,1732617806.0550876,Head Camera,2
1886,1732617806.128189,Head Camera,2
1887,1732617806.3215914,Head Camera,2
1888,1732617806.5221047,Head Camera,2
1889,1732617806.6243246,Head Camera,2
1890,1732617806.8380258,Head Camera,2
1891,1732617806.9290912,Head Camera,2
1892,1732617807.125576,Head Camera,2
1893,1732617807.251669,Head Camera,2
1894,1732617807.3652954,Head Camera,2
1895,1732617807.5987,Head Camera,2
1896,1732617807.7011862,Head Camera,2
1897,1732617807.8462324,Head Camera,2
1898,1732617807.9306908,Head Camera,2
1899,1732617808.0457468,Head Camera,2
1900,1732617808.277686,Head Camera,2
1901,1732617808.3702152,Head Camera,2
1902,1732617808.5122974,Head Camera,2
1903,1732617808.5940456,Head Camera,2
1904,1732617808.7818286,Head Camera,2
1905,1732617809.0036914,Head Camera,2
1906,1732617809.091201,Head Camera,2
1907,1732617809.2071066,Head Camera,2
1908,1732617809.2844226,Head Camera,2
1909,1732617809.5071602,Head Camera,2
1910,1732617809.753819,Head Camera,2
1911,1732617809.921021,Head Camera,2
1912,1732617809.944945,Head Camera,2
1913,1732617809.9851584,Head Camera,2
1914,1732617810.0437195,Head Camera,2
1915,1732617810.433191,Head Camera,2
1916,1732617810.6346605,Head Camera,2
1917,1732617810.7305148,Head Camera,2
1918,1732617810.895676,Head Camera,2
1919,1732617811.0229282,Head Camera,2
1920,1732617811.2824905,Head Camera,2
1921,1732617811.3766472,Head Camera,2
1922,1732617811.442803,Head Camera,2
1923,1732617811.565699,Head Camera,2
1924,1732617811.761131,Head Camera,2
1925,1732617811.975309,Head Camera,2
1926,1732617812.0674734,Head Camera,2
1927,1732617812.2258525,Head Camera,2
1928,1732617812.341449,Head Camera,2
1929,1732617812.4877987,Head Camera,2
1930,1732617812.7108562,Head Camera,2
1931,1732617812.8099146,Head Camera,2
1932,1732617813.0211406,Head Camera,2
1933,1732617813.2892048,Head Camera,2
1934,1732617813.4828026,Head Camera,2
1935,1732617813.7281008,Head Camera,2
1936,1732617813.8307798,Head Camera,2
1937,1732617813.924916,Head Camera,2
1938,1732617813.9700444,Head Camera,2
1939,1732617814.0298374,Head Camera,2
1940,1732617814.4411829,Head Camera,2
1941,1732617814.541167,Head Camera,2
1942,1732617814.678405,Head Camera,2
1943,1732617814.8819647,Head Camera,2
1944,1732617814.972757,Head Camera,2
1945,1732617815.2158084,Head Camera,2
1946,1732617815.3290634,Head Camera,2
1947,1732617815.5389545,Head Camera,2
1948,1732617815.6481571,Head Camera,2
1949,1732617815.7280402,Head Camera,2
1950,1732617816.0132897,Head Camera,2
1951,1732617816.1354442,Head Camera,2
1952,1732617816.1830187,Head Camera,2
1953,1732617816.2644649,Head Camera,2
1954,1732617816.3044467,Head Camera,2
1955,1732617816.7507784,Head Camera,2
1956,1732617816.8438764,Head Camera,2
1957,1732617817.0700536,Head Camera,2
1958,1732617817.1720462,Head Camera,2
1959,1732617817.2585487,Head Camera,2
1960,1732617817.5552356,Head Camera,2
1961,1732617817.6436927,Head Camera,2
1962,1732617817.8589015,Head Camera,2
1963,1732617817.957779,Head Camera,2
1964,1732617818.125029,Head Camera,2
1965,1732617818.3676178,Head Camera,2
1966,1732617818.4747996,Head Camera,2
1967,1732617818.5353289,Head Camera,2
1968,1732617818.7897117,Head Camera,2
1969,1732617818.908667,Head Camera,2
1970,1732617819.132988,Head Camera,2
1971,1732617819.3174503,Head Camera,2
1972,1732617819.4274032,Head Camera,2
1973,1732617819.487742,Head Camera,2
1974,1732617819.7840452,Head Camera,2
1975,1732617820.0136254,Head Camera,2
1976,1732617820.1036608,Head Camera,2
1977,1732617820.1691537,Head Camera,2
1978,1732617820.386341,Head Camera,2
1979,1732617820.484063,Head Camera,2
1980,1732617820.738813,Head Camera,2
1981,1732617820.838493,Head Camera,2
1982,1732617820.97444,Head Camera,2
1983,1732617821.0152795,Head Camera,2
1984,1732617821.1021552,Head Camera,2
1985,1732617821.494759,Head Camera,2
1986,1732617821.6010952,Head Camera,2
1987,1732617821.9443848,Head Camera,2
1988,1732617822.0126977,Head Camera,2
1989,1732617822.1466975,Head Camera,2
1990,1732617822.4492247,Head Camera,2
1991,1732617822.5442965,Head Camera,2
1992,1732617822.6271317,Head Camera,2
1993,1732617822.8814623,Head Camera,2
1994,1732617822.950241,Head Camera,2
1995,1732617823.4127831,Head Camera,2
1996,1732617823.5003395,Head Camera,2
1997,1732617823.7870688,Head Camera,2
1998,1732617823.9587426,Head Camera,2
1999,1732617824.0615354,Head Camera,2
2000,1732617824.310638,Head Camera,2
2001,1732617824.4143546,Head Camera,2
2002,1732617824.6221268,Head Camera,2
2003,1732617824.758119,Head Camera,2
2004,1732617824.953726,Head Camera,2
2005,1732617825.1875577,Head Camera,2
2006,1732617825.2692375,Head Camera,2
2007,1732617825.4182124,Head Camera,2
2008,1732617825.5514896,Head Camera,2
2009,1732617825.6498938,Head Camera,2
2010,1732617825.9716885,Head Camera,2
2011,1732617826.080182,Head Camera,2
2012,1732617826.1902096,Head Camera,2
2013,1732617826.3970606,Head Camera,2
2014,1732617826.5456345,Head Camera,2
2015,1732617826.7921891,Head Camera,2
2016,1732617826.9318256,Head Camera,2
2017,1732617826.9645836,Head Camera,2
2018,1732617827.0349178,Head Camera,2
2019,1732617827.2591505,Head Camera,2
2020,1732617827.5437071,Head Camera,2
2021,1732617827.6861196,Head Camera,2
2022,1732617827.7586703,Head Camera,2
2023,1732617828.004552,Head Camera,2
2024,1732617828.100153,Head Camera,2
2025,1732617828.3061416,Head Camera,2
2026,1732617828.4279394,Head Camera,2
2027,1732617828.4593408,Head Camera,2
2028,1732617828.7341516,Head Camera,2
2029,1732617828.8500738,Head Camera,2
2030,1732617829.1208649,Head Camera,2
2031,1732617829.2213368,Head Camera,2
2032,1732617829.278761,Head Camera,2
2033,1732617829.5317302,Head Camera,2
2034,1732617829.6616242,Head Camera,2
2035,1732617829.9335692,Head Camera,2
2036,1732617830.0132744,Head Camera,2
2037,1732617830.257653,Head Camera,2
2038,1732617830.372027,Head Camera,2
2039,1732617830.4934945,Head Camera,2
2040,1732617830.7617714,Head Camera,2
2041,1732617830.8686602,Head Camera,2
2042,1732617830.9948435,Head Camera,2
2043,1732617831.333686,Head Camera,2
2044,1732617831.4250991,Head Camera,2
2045,1732617831.804198,Head Camera,2
2046,1732617831.9205592,Head Camera,2
2047,1732617831.9805658,Head Camera,2
2048,1732617832.173453,Head Camera,2
2049,1732617832.234536,Head Camera,2
2050,1732617832.620793,Head Camera,2
2051,1732617832.7313912,Head Camera,2
2052,1732617832.8330538,Head Camera,2
2053,1732617832.8876472,Head Camera,2
2054,1732617833.2578297,Head Camera,2
2055,1732617833.5868764,Head Camera,2
2056,1732617833.725479,Head Camera,2
2057,1732617833.859302,Head Camera,2
2058,1732617833.9810126,Head Camera,2
2059,1732617834.170608,Head Camera,2
2060,1732617834.3899214,Head Camera,2
2061,1732617834.572091,Head Camera,2
2062,1732617834.676906,Head Camera,2
2063,1732617834.9062316,Head Camera,2
2064,1732617834.9934342,Head Camera,2
2065,1732617835.2355742,Head Camera,2
2066,1732617835.433221,Head Camera,2
2067,1732617835.5303226,Head Camera,2
2068,1732617835.6981614,Head Camera,2
2069,1732617835.9939642,Head Camera,2
2070,1732617836.2519734,Head Camera,2
2071,1732617836.330395,Head Camera,2
2072,1732617836.4871175,Head Camera,2
2073,1732617836.6894715,Head Camera,2
2074,1732617836.8890705,Head Camera,2
2075,1732617837.1490767,Head Camera,2
2076,1732617837.2451391,Head Camera,2
2077,1732617837.3115575,Head Camera,2
2078,1732617837.4070566,Head Camera,2
2079,1732617837.69917,Head Camera,2
2080,1732617837.9704216,Head Camera,2
2081,1732617838.1589808,Head Camera,2
2082,1732617838.2697237,Head Camera,2
2083,1732617838.4844124,Head Camera,2
2084,1732617838.784381,Head Camera,2
2085,1732617838.9872105,Head Camera,2
2086,1732617839.0837867,Head Camera,2
2087,1732617839.19118,Head Camera,2
2088,1732617839.3416262,Head Camera,2
2089,1732617839.4365232,Head Camera,2
2090,1732617839.6868107,Head Camera,2
2091,1732617839.7956471,Head Camera,2
2092,1732617839.938326,Head Camera,2
2093,1732617840.027742,Head Camera,2
2094,1732617840.2060113,Head Camera,2
2095,1732617840.4248168,Head Camera,2
2096,1732617840.5262885,Head Camera,2
2097,1732617840.734029,Head Camera,2
2098,1732617840.8237774,Head Camera,2
2099,1732617840.9084735,Head Camera,2
2100,1732617841.167154,Head Camera,2
2101,1732617841.2667196,Head Camera,2
2102,1732617841.3588288,Head Camera,2
2103,1732617841.6664948,Head Camera,2
2104,1732617841.9333274,Head Camera,2
2105,1732617842.1913514,Head Camera,2
2106,1732617842.2796867,Head Camera,2
2107,1732617842.3835049,Head Camera,2
2108,1732617842.4857526,Head Camera,2
2109,1732617842.7257905,Head Camera,2
2110,1732617842.9494886,Head Camera,2
2111,1732617843.044226,Head Camera,2
2112,1732617843.187157,Head Camera,2
2113,1732617843.2692628,Head Camera,2
2114,1732617843.454492,Head Camera,2
2115,1732617843.6720462,Head Camera,2
2116,1732617843.7572105,Head Camera,2
2117,1732617843.9177604,Head Camera,2
2118,1732617844.0116122,Head Camera,2
2119,1732617844.1914427,Head Camera,2
2120,1732617844.399919,Head Camera,2
2121,1732617844.4874408,Head Camera,2
2122,1732617844.712015,Head Camera,2
2123,1732617844.8087492,Head Camera,2
2124,1732617844.9780004,Head Camera,2
2125,1732617845.202953,Head Camera,2
2126,1732617845.3153098,Head Camera,2
2127,1732617845.4291663,Head Camera,2
2128,1732617845.6410637,Head Camera,2
2129,1732617845.7765152,Head Camera,2
2130,1732617846.04737,Head Camera,2
2131,1732617846.1557946,Head Camera,2
2132,1732617846.235789,Head Camera,2
2133,1732617846.5060852,Head Camera,2
2134,1732617846.604307,Head Camera,2
2135,1732617846.827677,Head Camera,2
2136,1732617846.9346342,Head Camera,2
2137,1732617846.9979491,Head Camera,2
2138,1732617847.0740309,Head Camera,2
2139,1732617847.24664,Head Camera,2
2140,1732617847.474203,Head Camera,2
2141,1732617847.5727715,Head Camera,2
2142,1732617847.658148,Head Camera,2
2143,1732617847.7689326,Head Camera,2
2144,1732617847.9626644,Head Camera,2
2145,1732617848.174281,Head Camera,2
2146,1732617848.2615345,Head Camera,2
2147,1732617848.372861,Head Camera,2
2148,1732617848.5582488,Head Camera,2
2149,1732617848.6417966,Head Camera,2
2150,1732617848.8963711,Head Camera,2
2151,1732617848.9878411,Head Camera,2
2152,1732617849.2214708,Head Camera,2
2153,1732617849.332039,Head Camera,2
2154,1732617849.5521069,Head Camera,2
2155,1732617849.7711065,Head Camera,2
2156,1732617849.8645911,Head Camera,2
2157,1732617850.092455,Head Camera,2
2158,1732617850.1763468,Head Camera,2
2159,1732617850.3497603,Head Camera,2
2160,1732617850.5835395,Head Camera,2
2161,1732617850.6644883,Head Camera,2
2162,1732617850.8800795,Head Camera,2
2163,1732617851.004506,Head Camera,2
2164,1732617851.1432989,Head Camera,2
2165,1732617851.3866436,Head Camera,2
2166,1732617851.5016215,Head Camera,2
2167,1732617851.5682623,Head Camera,2
2168,1732617851.7130036,Head Camera,2
2169,1732617851.873685,Head Camera,2
2170,1732617852.1024532,Head Camera,2
2171,1732617852.1941628,Head Camera,2
2172,1732617852.296228,Head Camera,2
2173,1732617852.4446328,Head Camera,2
2174,1732617852.5363786,Head Camera,2
2175,1732617852.7859795,Head Camera,2
2176,1732617852.8708904,Head Camera,2
